timestamp,co,no,no2,o3,so2,pm2_5,pm10,nh3
2024-12-20 21:07:33,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:33,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:33,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:33,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:34,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:34,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:34,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:34,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:34,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:35,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:35,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:35,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:35,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:35,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:36,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:36,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:36,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:36,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:37,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:37,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:37,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:37,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:37,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:38,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:38,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:38,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:38,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:38,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:39,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:39,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:39,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:39,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:39,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:40,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:40,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:40,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:40,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:40,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:41,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:41,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:41,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:41,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:42,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:42,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:42,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:42,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:42,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:43,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:43,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:43,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:43,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:43,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:44,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:44,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:44,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:44,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:44,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:45,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:45,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:45,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:45,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:46,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:46,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:46,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:46,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:46,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:47,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:47,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:47,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:47,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:48,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:48,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:48,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:48,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:48,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:49,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:49,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:49,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:49,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:49,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:50,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:50,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:50,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:50,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:50,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:51,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:51,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:51,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:51,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:52,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:52,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:52,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:52,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:52,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:53,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:53,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:53,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:53,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:53,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:54,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:54,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:54,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:54,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:54,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:55,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:55,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:55,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:55,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:56,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:56,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:56,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:56,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:56,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:57,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:57,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:57,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:57,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:57,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:58,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:58,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:58,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:58,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:58,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:59,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:59,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:59,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:07:59,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:00,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:00,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:00,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:00,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:00,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:01,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:01,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:01,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:01,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:01,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:02,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:02,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:02,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:02,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:02,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:03,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:03,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:03,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:03,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:04,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:04,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:04,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:04,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:04,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:05,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:05,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:05,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:05,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:06,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:06,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:06,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:06,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:06,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:07,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:07,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:07,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:07,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:08,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:08,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:08,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:08,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:08,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:09,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:09,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:09,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:09,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:09,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:10,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:10,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:10,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:10,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:11,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:11,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:11,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:11,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:11,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:12,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:12,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:12,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:12,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:13,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:13,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:13,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:13,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:13,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:14,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:14,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:14,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:14,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:14,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:15,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:15,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:15,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:15,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:15,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:16,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:16,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:16,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:16,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:17,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:17,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:17,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:17,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:17,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:18,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:18,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:18,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:18,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:18,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:19,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:19,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:19,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:19,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:20,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:20,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:20,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:20,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:20,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:21,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:21,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:21,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:21,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:21,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:22,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:22,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:22,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:22,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:22,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:23,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:23,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:23,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:23,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:23,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:08:30,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:29:03,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
2024-12-20 21:31:13,270.37,0,3.94,94.41,2.41,5.97,8.71,1.22
